Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
2013-10-12,37.4,57.92,33.08,42.8,0.0,19.56,0.0,30.07,30.2
2013-10-13,35.06,66.92,30.92,48.92,0.0,24.17,0.0,29.91,30.16
2013-10-14,35.96,51.08,30.92,42.98,0.0,26.47,0.1,29.84,30.19
2013-10-15,30.92,42.08,24.98,30.92,0.0,13.81,0.0,30.2,30.31
2013-10-16,26.96,53.06,19.94,30.02,0.0,11.51,0.0,30.01,30.19
2013-10-17,30.92,48.02,24.08,30.92,0.0,14.96,0.0,30.03,30.13
2013-10-18,30.02,42.98,26.06,32.0,0.0,17.26,0.25,30.05,30.2
2013-10-19,33.98,62.96,19.94,26.96,3.45,17.26,0.01,29.93,30.1
2013-10-20,35.06,48.02,21.92,37.04,0.0,18.41,0.07,29.91,30.14
2013-10-21,28.4,57.02,23.0,33.08,0.0,13.81,0.0,30.11,30.18
2013-10-22,33.98,64.04,26.96,33.98,0.0,12.66,0.0,30.14,30.24
2013-10-23,42.98,62.96,26.96,35.06,0.0,16.11,0.0,30.12,30.23
2013-10-24,33.08,53.96,30.2,37.04,0.0,12.66,0.0,30.21,30.29
2013-10-25,35.06,66.92,21.92,37.94,0.0,12.66,0.0,30.12,30.26
2013-10-26,37.94,60.8,30.2,37.94,0.0,16.11,0.0,30.15,30.37
2013-10-27,42.98,69.98,19.94,30.92,3.45,12.66,0.0,29.87,30.13
2013-10-28,30.2,48.02,26.06,33.8,0.0,18.41,0.0,29.89,30.07
2013-10-29,30.92,39.92,30.02,33.98,0.0,10.36,0.01,29.87,30.01
2013-10-30,30.92,50.0,28.94,37.94,0.0,16.11,0.01,29.8,29.87
2013-10-31,33.08,53.96,17.06,26.96,6.9,18.41,0.0,29.81,29.91
2013-11-01,28.04,50.0,21.92,30.92,0.0,18.41,0.0,29.92,30.22
2013-11-02,26.06,69.08,10.04,30.02,0.0,19.56,0.0,29.76,30.21
2013-11-03,33.08,66.92,8.06,30.92,0.0,25.32,0.0,29.58,29.87
2013-11-04,23.0,42.08,15.98,30.2,4.6,16.11,0.03,29.86,30.03
2013-11-05,23.0,42.98,8.06,26.06,8.06,19.56,0.01,29.89,30.14
2013-11-06,26.06,53.06,3.92,17.06,0.0,18.41,0.0,30.11,30.34
2013-11-07,26.96,60.08,15.08,24.98,0.0,16.11,0.0,30.0,30.37
2013-11-08,37.94,64.04,14.0,24.98,0.0,20.71,0.0,29.84,30.03
2013-11-09,32.0,64.04,19.04,30.92,3.45,12.66,0.0,30.04,30.25
2013-11-10,30.92,66.92,15.8,28.94,0.0,12.66,0.0,30.17,30.26
2013-11-11,28.04,64.94,17.96,30.02,3.45,23.02,0.0,30.21,30.64
2013-11-12,28.4,60.08,21.92,30.92,3.45,20.71,0.0,30.37,30.63
2013-11-13,35.96,69.08,1.04,24.08,0.0,17.26,0.0,30.02,30.35
2013-11-14,41.0,57.02,17.06,33.08,0.0,18.41,0.0,29.76,30.11
2013-11-15,33.98,62.96,10.94,28.04,3.45,19.56,0.0,29.49,29.73
2013-11-16,32.0,60.08,12.02,28.94,4.6,21.86,0.0,29.32,29.54
2013-11-17,26.96,51.98,14.0,23.0,0.0,20.71,0.0,29.57,30.05
2013-11-18,23.0,62.96,8.06,17.96,4.6,14.96,0.0,30.01,30.14
2013-11-19,30.02,59.0,14.0,24.98,0.0,13.81,0.0,29.74,29.99
2013-11-20,26.06,57.92,21.92,26.06,0.0,29.92,0.0,29.78,30.02
2013-11-21,12.2,24.8,6.08,23.0,0.0,16.11,0.23,30.04,30.53
2013-11-22,15.98,39.02,6.98,19.04,0.0,11.51,0.0,30.43,30.56
2013-11-23,23.0,39.92,6.08,24.98,3.45,14.96,0.0,30.28,30.57
2013-11-24,21.2,35.96,15.98,24.08,0.0,18.41,0.0,29.94,30.24
2013-11-25,30.02,37.04,17.06,30.02,3.45,20.71,0.01,30.0,30.29
2013-11-26,28.04,46.94,17.96,24.98,0.0,13.81,0.0,30.23,30.37
2013-11-27,30.92,64.04,14.0,21.92,0.0,18.41,0.0,30.03,30.2
2013-11-28,24.98,50.0,19.04,28.04,0.0,10.36,0.0,30.12,30.21
2013-11-29,30.92,62.06,15.98,24.08,3.45,13.81,0.0,30.08,30.17
2013-11-30,33.98,59.0,10.04,17.96,0.0,13.81,0.0,30.1,30.18
2013-12-01,30.92,55.4,12.92,24.08,0.0,17.26,0.0,29.86,30.14
2013-12-02,33.08,62.06,17.6,26.06,0.0,23.02,0.0,29.58,29.86
2013-12-03,10.4,55.94,6.08,28.4,4.6,24.17,0.01,29.47,29.74
2013-12-04,-13.0,8.96,-16.96,5.0,0.0,17.26,0.11,29.7,29.99
2013-12-05,-14.98,8.06,-20.02,-0.04,0.0,11.51,0.0,29.9,30.03
2013-12-06,-11.02,8.06,-16.06,-2.02,0.0,10.36,0.0,30.02,30.14
2013-12-07,-11.02,8.6,-16.06,1.4,0.0,10.36,0.0,29.71,30.09
2013-12-08,-2.92,15.98,-7.96,6.98,0.0,12.66,0.02,29.64,29.96
2013-12-09,-4.0,24.08,-9.04,3.02,0.0,21.86,0.0,29.93,30.06
2013-12-10,10.94,46.04,-2.92,15.98,6.9,21.86,0.0,29.89,30.2
2013-12-11,10.04,37.04,5.0,17.96,0.0,13.81,0.0,30.22,30.29
2013-12-12,19.04,55.94,6.08,26.06,3.45,18.41,0.0,29.91,30.24
2013-12-13,24.98,48.02,8.06,19.04,0.0,19.56,0.0,29.83,30.13
2013-12-14,21.92,42.98,12.02,19.4,0.0,11.51,0.0,30.13,30.26
2013-12-15,24.98,57.02,12.02,19.94,4.6,27.62,0.0,30.08,30.15
2013-12-16,30.02,62.96,6.98,17.06,3.45,27.62,0.0,30.07,30.25
2013-12-17,28.04,62.06,10.4,19.04,5.75,17.26,0.0,30.05,30.31
2013-12-18,39.92,66.92,5.0,14.0,0.0,26.47,0.0,29.72,30.03
2013-12-19,14.0,44.06,12.02,23.0,0.0,21.86,0.0,29.54,29.85
2013-12-20,15.08,24.8,12.02,19.4,0.0,10.36,0.0,29.61,29.85
2013-12-21,12.92,30.02,8.96,23.0,0.0,11.51,0.0,29.51,29.87
2013-12-22,10.94,39.92,8.06,19.94,0.0,18.41,0.0,29.87,30.19
2013-12-23,8.06,46.94,5.0,24.08,0.0,16.11,0.02,30.06,30.25
2013-12-24,17.06,53.96,12.02,26.96,4.6,27.62,0.0,29.98,30.26
2013-12-25,15.98,42.08,6.98,15.98,6.9,17.26,0.0,30.17,30.37
2013-12-26,28.94,50.0,3.02,14.0,4.6,17.26,0.0,30.15,30.28
2013-12-27,33.98,59.0,12.92,17.96,0.0,17.26,0.0,30.03,30.26
2013-12-28,19.94,59.0,15.08,24.98,0.0,26.47,0.04,29.85,30.2
2013-12-29,8.06,33.08,3.92,17.06,0.0,14.96,0.0,29.87,30.22
2013-12-30,26.06,46.04,10.04,15.98,0.0,17.26,0.0,29.93,30.18
2013-12-31,35.06,55.94,12.92,21.02,0.0,19.56,0.0,29.91,30.04
2014-01-01,12.92,41.0,10.04,30.92,0.0,31.07,0.18,29.89,30.28
2014-01-02,12.02,42.08,8.06,26.06,0.0,14.96,0.0,29.99,30.24
2014-01-03,26.96,60.98,14.0,21.02,5.75,27.62,0.0,29.61,29.96
2014-01-04,8.6,30.02,6.8,26.06,0.0,23.02,0.21,29.69,30.03
2014-01-05,-7.96,10.04,-9.94,6.08,3.45,20.71,0.05,29.96,30.31
2014-01-06,-5.98,33.08,-13.0,14.0,0.0,18.41,0.0,30.02,30.2
2014-01-07,21.92,41.0,12.02,24.08,0.0,27.62,0.0,29.91,30.03
2014-01-08,19.04,37.04,14.0,24.08,0.0,12.66,0.0,29.93,30.07
2014-01-09,17.96,46.04,10.94,21.92,0.0,16.11,0.0,29.65,29.91
2014-01-10,24.08,41.0,3.92,19.94,0.0,24.17,0.0,29.65,29.87
2014-01-11,21.92,55.94,14.0,28.04,4.6,23.02,0.0,29.64,29.93
2014-01-12,24.98,44.6,6.08,26.06,4.6,29.92,0.0,29.56,29.94
2014-01-13,24.08,48.02,8.06,15.08,9.21,28.77,0.0,29.88,30.0
2014-01-14,17.06,37.04,12.92,24.08,0.0,19.56,0.04,30.01,30.37
2014-01-15,19.04,53.06,12.92,21.92,9.21,24.17,0.0,29.97,30.22
2014-01-16,24.08,44.06,10.04,19.94,0.0,16.11,0.0,30.07,30.26
2014-01-17,19.94,53.06,12.02,21.92,0.0,12.66,0.0,30.01,30.21
2014-01-18,28.04,53.96,8.06,19.04,3.45,19.56,0.0,30.09,30.19
2014-01-19,35.96,64.04,3.92,17.96,0.0,20.71,0.0,29.97,30.06
2014-01-20,23.0,46.94,6.08,19.04,0.0,16.11,0.0,29.99,30.35
2014-01-21,26.06,62.06,-18.04,15.98,8.06,23.02,0.0,30.06,30.3
2014-01-22,19.94,42.08,10.04,23.0,3.45,23.02,0.01,30.03,30.23
2014-01-23,3.92,23.0,-0.04,15.98,4.6,21.86,0.09,30.23,30.48
2014-01-24,23.0,57.02,3.02,19.04,0.0,20.71,0.0,30.12,30.23
2014-01-25,33.98,55.94,15.98,28.04,0.0,18.41,0.0,29.91,30.18
2014-01-26,17.96,57.02,6.08,24.98,6.9,31.07,0.0,29.75,30.14
2014-01-27,8.96,21.2,6.8,17.6,3.45,18.41,0.09,29.99,30.14
2014-01-28,1.94,32.0,-2.02,10.04,0.0,14.96,0.0,29.96,30.16
2014-01-29,17.96,51.98,3.92,26.06,0.0,19.56,0.0,29.45,29.95
2014-01-30,28.94,48.02,19.04,32.0,0.0,18.41,0.22,29.48,29.7
2014-01-31,15.8,26.96,14.0,24.08,0.0,17.26,0.05,29.66,29.8
2014-02-01,6.08,24.8,1.4,21.2,0.0,13.81,0.0,29.74,30.05
2014-02-02,-0.94,21.92,-5.08,14.0,0.0,11.51,0.0,29.87,30.01
2014-02-03,5.0,26.06,1.4,15.98,0.0,12.66,0.0,29.78,29.89
2014-02-04,-9.04,17.96,-11.92,12.92,3.45,18.41,0.12,29.86,30.23
2014-02-05,-18.4,-0.94,-23.8,-7.6,3.45,11.51,0.0,30.14,30.28
2014-02-06,-13.0,-0.04,-16.96,-7.96,0.0,12.66,0.0,29.82,30.12
2014-02-07,-9.04,37.94,-14.08,23.0,0.0,13.81,0.0,29.69,29.8
2014-02-08,19.04,46.04,8.96,26.96,0.0,21.86,0.0,29.76,30.02
2014-02-09,14.0,23.0,10.94,19.94,3.45,12.66,0.0,29.9,30.04
2014-02-10,12.92,30.92,10.04,24.08,0.0,12.66,0.01,29.95,30.09
2014-02-11,19.94,42.98,14.0,23.0,4.6,23.02,0.0,29.88,30.07
2014-02-12,19.94,50.0,15.98,26.06,3.45,21.86,0.0,29.79,30.13
2014-02-13,35.96,57.92,24.08,28.94,0.0,28.77,0.0,29.77,29.89
2014-02-14,28.04,46.94,19.04,28.94,4.6,23.02,0.0,29.81,30.04
2014-02-15,30.02,53.06,26.96,32.0,4.6,26.47,0.0,29.76,30.08
2014-02-16,28.04,66.02,10.04,33.08,0.0,37.98,0.0,29.67,29.99
2014-02-17,30.92,60.98,-0.04,17.96,3.45,27.62,0.0,29.8,30.08
2014-02-18,33.08,59.0,1.04,26.06,0.0,29.92,0.0,29.74,30.0
2014-02-19,26.06,59.0,15.98,30.92,4.6,33.37,0.0,29.44,29.88
2014-02-20,24.08,35.96,-0.94,19.4,0.0,25.32,0.0,29.73,29.95
2014-02-21,26.06,50.0,1.04,15.98,4.6,34.52,0.0,29.79,29.86
2014-02-22,19.94,51.08,10.94,26.96,0.0,26.47,0.03,29.75,30.0
2014-02-23,21.2,48.02,19.4,30.02,0.0,17.26,0.0,29.92,30.01
2014-02-24,15.98,62.96,8.06,28.04,0.0,35.67,0.0,29.86,30.22
2014-02-25,1.94,24.98,-0.94,17.96,0.0,18.41,0.03,29.93,30.31
2014-02-26,3.02,46.04,-0.94,24.08,3.45,13.81,0.0,29.88,30.19
2014-02-27,24.98,60.08,19.04,28.04,0.0,19.56,0.0,29.54,29.87
2014-02-28,26.6,57.02,12.92,30.92,3.45,24.17,0.0,29.57,29.83
2014-03-01,6.8,28.4,3.02,24.98,0.0,23.02,0.03,29.73,30.0
2014-03-02,3.2,21.92,1.04,15.98,0.0,11.51,0.01,29.97,30.09
2014-03-03,19.94,59.0,15.08,24.08,5.75,14.96,0.0,29.92,30.03
2014-03-04,32.0,60.98,10.04,33.98,0.0,20.71,0.22,29.79,30.09
2014-03-05,26.6,51.08,19.04,30.92,0.0,18.41,0.03,30.02,30.14
2014-03-06,37.94,62.06,15.08,30.92,0.0,19.56,0.0,29.78,30.01
2014-03-07,32.0,44.96,24.08,33.98,3.45,13.81,0.32,29.8,30.17
2014-03-08,28.4,50.0,24.08,32.0,0.0,17.26,0.0,30.17,30.31
2014-03-09,35.96,73.04,1.94,23.0,5.75,21.92,0.0,30.04,30.22
2014-03-10,41.0,69.98,6.08,28.04,0.0,13.81,0.0,29.65,30.06
2014-03-11,23.0,48.2,15.98,32.0,5.75,32.22,0.01,29.64,30.33
2014-03-12,19.94,51.98,-0.94,17.96,0.0,16.11,0.0,30.14,30.32
2014-03-13,30.02,62.06,6.08,17.96,6.9,35.67,0.0,29.8,30.12
2014-03-14,30.92,62.96,6.98,21.92,0.0,14.96,0.0,29.88,30.04
2014-03-15,28.04,46.94,12.02,26.06,3.45,33.37,0.0,29.86,30.31
2014-03-16,24.08,60.98,15.08,26.96,0.0,11.51,0.0,29.97,30.32
2014-03-17,35.96,71.06,1.4,28.94,0.0,33.37,0.0,29.31,29.93
2014-03-18,28.04,37.94,6.08,26.6,0.0,40.28,0.0,29.46,30.08
2014-03-19,19.04,55.04,-2.02,17.96,0.0,14.96,0.0,29.97,30.1
2014-03-20,28.04,64.94,-4.0,12.92,0.0,24.17,0.0,29.8,29.99
2014-03-21,26.06,48.92,-0.04,21.92,3.45,24.17,0.0,29.85,30.11
2014-03-22,19.94,35.96,15.08,28.94,3.45,18.41,0.06,30.0,30.31
2014-03-23,19.04,59.0,-0.04,28.04,5.75,26.47,0.0,29.93,30.29
2014-03-24,19.04,42.98,15.08,21.2,3.45,17.26,0.0,30.14,30.26
2014-03-25,15.98,64.04,12.92,26.06,0.0,19.56,0.0,29.75,30.26
2014-03-26,37.04,66.02,12.02,30.92,0.0,34.52,0.0,29.36,29.73
2014-03-27,35.96,57.02,3.92,35.6,0.0,21.86,0.07,29.42,29.84
2014-03-28,30.02,53.06,6.08,32.0,4.6,28.77,0.08,29.87,30.18
2014-03-29,30.92,66.02,3.92,19.04,0.0,20.71,0.0,29.91,30.16
2014-03-30,42.08,69.08,10.04,32.0,6.9,35.67,0.0,29.5,29.9
2014-03-31,35.96,53.96,6.98,21.92,4.6,27.62,0.0,29.5,30.03
2014-04-01,30.92,57.92,19.04,30.02,4.6,24.17,0.0,29.66,29.97
2014-04-02,26.96,51.98,23.0,35.96,5.75,19.56,0.17,29.64,29.79
2014-04-03,30.02,44.96,23.0,32.0,3.45,23.02,0.32,29.77,30.11
2014-04-04,23.0,51.98,17.06,28.94,5.75,16.11,0.0,29.91,30.1
2014-04-05,35.06,55.94,19.04,30.02,0.0,12.66,0.0,29.82,29.92
2014-04-06,33.98,55.4,21.2,30.92,0.0,19.56,0.0,29.85,29.97
2014-04-07,35.06,53.06,15.98,30.02,4.6,32.22,0.0,29.99,30.2
2014-04-08,35.06,69.08,21.2,26.96,3.45,13.81,0.0,30.12,30.22
2014-04-09,48.02,75.92,14.0,26.06,6.9,19.56,0.0,29.87,30.1
2014-04-10,39.02,69.08,19.04,35.96,0.0,19.56,0.0,29.92,30.09
2014-04-11,42.08,75.92,17.96,32.0,4.6,14.96,0.0,29.82,30.07
2014-04-12,44.96,69.98,15.98,35.06,3.45,17.26,0.0,29.66,29.81
2014-04-13,19.94,44.96,17.6,33.98,10.36,28.77,0.2,29.76,30.22
2014-04-14,19.04,41.0,12.92,23.0,3.45,18.41,0.0,30.1,30.29
2014-04-15,30.92,64.04,8.96,23.0,0.0,18.41,0.0,29.67,30.08
2014-04-16,37.94,53.96,15.98,30.92,3.45,21.86,0.0,29.68,30.09
2014-04-17,28.94,62.96,19.04,33.08,0.0,19.56,0.0,29.98,30.1
2014-04-18,42.98,78.08,23.0,32.0,4.6,21.86,0.0,29.83,30.01
2014-04-19,48.92,64.94,28.04,48.92,5.75,18.41,0.07,29.91,30.12
2014-04-20,42.98,73.04,33.98,44.96,0.0,21.86,0.0,30.02,30.14
2014-04-21,44.06,66.92,26.06,37.04,3.45,21.86,0.0,30.12,30.32
2014-04-22,46.94,78.08,24.08,37.94,0.0,25.32,0.0,29.67,30.1
2014-04-23,39.92,71.06,26.96,41.0,3.45,32.22,0.19,29.58,29.91
2014-04-24,33.98,62.96,17.06,35.96,0.0,14.96,0.0,29.87,30.03
2014-04-25,39.02,75.02,17.96,30.92,3.45,27.62,0.0,29.63,29.93
2014-04-26,48.92,77.0,17.06,35.06,0.0,26.47,0.0,29.32,29.61
2014-04-27,41.0,53.06,26.96,35.96,4.6,28.77,0.28,29.27,29.61
2014-04-28,35.96,55.04,6.08,30.92,4.6,32.22,0.0,29.61,29.99
2014-04-29,32.0,50.0,17.06,30.92,14.96,40.28,0.0,30.0,30.29
2014-04-30,28.94,50.0,17.06,28.4,6.9,39.13,0.0,30.22,30.3
2014-05-01,37.04,60.08,10.94,23.0,5.75,25.32,0.0,30.1,30.29
2014-05-02,39.02,75.02,17.06,30.92,0.0,17.26,0.0,29.95,30.14
2014-05-03,50.0,78.98,15.98,33.98,4.6,16.11,0.0,29.91,30.01
2014-05-04,55.04,84.02,12.02,26.96,3.45,18.41,0.0,29.81,29.93
2014-05-05,50.0,82.04,5.0,26.96,4.6,17.26,0.0,29.73,29.94
2014-05-06,53.06,75.92,21.92,39.92,4.6,16.11,0.0,29.56,29.75
2014-05-07,41.0,66.92,35.96,46.4,0.0,23.02,0.01,29.59,29.8
2014-05-08,35.96,51.98,33.8,41.0,0.0,20.71,0.42,29.81,29.98
2014-05-09,35.06,64.04,24.98,39.2,0.0,17.26,0.0,29.8,29.94
2014-05-10,42.98,68.0,28.94,46.94,0.0,16.11,0.03,29.76,29.91
2014-05-11,32.0,46.4,30.2,44.6,0.0,24.17,0.66,29.76,30.1
2014-05-12,30.2,41.0,24.08,30.92,6.9,20.71,0.24,30.09,30.4
2014-05-13,32.0,51.08,19.04,26.96,6.9,17.26,0.0,30.38,30.45
2014-05-14,32.0,57.02,24.08,35.06,0.0,23.02,0.0,30.29,30.44
2014-05-15,39.02,60.08,32.0,37.94,0.0,11.51,0.0,30.13,30.35
2014-05-16,39.92,64.04,35.06,44.06,4.6,23.02,0.0,30.03,30.17
2014-05-17,42.98,68.0,39.92,46.04,3.45,17.26,0.0,29.98,30.13
2014-05-18,48.02,82.94,23.0,46.94,0.0,21.86,0.0,29.68,29.99
2014-05-19,53.06,78.98,24.98,44.96,3.45,18.41,0.0,29.71,29.96
2014-05-20,53.06,71.96,42.08,51.98,0.0,24.17,0.26,29.94,30.04
2014-05-21,51.08,69.8,46.94,55.04,0.0,36.82,1.19,30.04,30.22
2014-05-22,50.0,71.96,48.02,57.2,0.0,25.32,0.55,30.12,30.23
2014-05-23,48.02,71.06,44.06,53.96,3.45,17.26,0.03,30.03,30.2
2014-05-24,51.98,68.0,46.94,53.96,0.0,13.81,0.01,29.96,30.09
2014-05-25,50.0,71.06,39.2,53.96,3.45,25.32,0.05,29.96,30.09
2014-05-26,51.08,73.4,41.0,53.06,0.0,19.56,0.0,30.06,30.12
2014-05-27,51.08,82.04,37.94,51.08,0.0,12.66,0.0,30.08,30.19
2014-05-28,53.06,87.08,28.04,48.02,0.0,14.96,0.0,30.06,30.18
2014-05-29,57.02,87.08,39.2,50.0,0.0,27.62,0.0,30.01,30.09
2014-05-30,55.04,69.98,44.96,59.0,0.0,17.26,0.04,30.07,30.2
2014-05-31,50.0,78.98,46.04,55.04,0.0,19.56,0.01,29.95,30.19
2014-06-01,55.94,82.04,35.06,53.96,3.45,23.02,0.0,29.88,30.15
2014-06-02,48.92,82.94,30.02,50.0,0.0,12.66,0.0,30.0,30.16
2014-06-03,57.02,91.94,21.02,53.96,0.0,25.32,0.0,29.8,30.01
2014-06-04,51.08,82.94,35.6,53.6,0.0,28.77,0.01,29.86,30.07
2014-06-05,48.92,75.92,42.98,53.06,0.0,20.71,0.05,30.0,30.1
2014-06-06,51.08,80.06,37.04,53.06,5.75,27.62,0.0,29.9,30.12
2014-06-07,46.04,68.0,44.06,51.98,3.45,23.02,0.0,30.05,30.16
2014-06-08,46.94,68.0,37.04,53.96,0.0,32.22,0.38,29.89,30.15
2014-06-09,44.06,68.0,28.04,42.98,6.9,21.86,0.0,30.06,30.19
2014-06-10,44.96,84.02,30.02,48.02,0.0,16.11,0.0,29.91,30.05
2014-06-11,53.06,82.94,33.98,53.96,0.0,23.02,0.01,29.89,30.15
2014-06-12,53.06,75.92,44.06,53.06,4.6,18.41,0.0,30.05,30.22
2014-06-13,51.08,93.02,26.06,46.94,0.0,17.26,0.0,29.68,30.05
2014-06-14,50.0,78.08,28.94,50.0,0.0,19.56,0.18,29.69,29.93
2014-06-15,42.98,78.08,28.94,44.96,0.0,16.11,0.0,29.83,29.99
2014-06-16,55.04,87.08,21.02,42.08,0.0,19.56,0.0,29.7,29.8
2014-06-17,51.98,91.04,21.92,44.96,0.0,21.86,0.0,29.69,29.86
2014-06-18,50.0,80.96,28.04,51.8,4.6,36.82,0.37,29.77,30.07
2014-06-19,50.0,80.06,37.94,48.92,0.0,11.51,0.0,30.07,30.17
2014-06-20,53.06,84.92,33.08,51.8,0.0,12.66,0.0,30.02,30.18
2014-06-21,60.08,87.8,32.0,51.08,3.45,21.86,0.0,29.95,30.07
2014-06-22,53.06,78.08,44.96,51.08,0.0,18.41,0.0,30.01,30.15
2014-06-23,48.02,82.4,39.2,55.94,0.0,19.56,0.25,30.06,30.18
2014-06-24,53.96,78.98,51.08,59.0,0.0,25.32,0.06,30.07,30.19
2014-06-25,57.02,87.08,35.96,55.94,5.75,18.41,0.0,29.95,30.16
2014-06-26,55.94,93.02,30.02,55.04,0.0,33.37,0.0,29.71,30.0
2014-06-27,55.94,80.96,41.0,53.96,0.0,18.41,0.51,29.76,29.88
2014-06-28,59.0,82.94,32.0,50.0,5.75,23.02,0.0,29.87,30.01
2014-06-29,57.92,91.94,37.04,55.04,0.0,16.11,0.0,29.91,30.06
2014-06-30,60.08,89.96,35.06,55.94,0.0,24.17,0.0,29.94,30.16
2014-07-01,57.02,75.02,39.02,44.06,0.0,16.11,0.0,30.2,30.3
2014-07-02,59.0,80.06,44.96,53.06,5.75,17.26,0.0,30.17,30.33
2014-07-03,57.92,89.96,39.02,53.96,3.45,18.41,0.0,30.11,30.19
2014-07-04,64.04,91.94,37.94,51.98,0.0,18.41,0.0,30.13,30.24
2014-07-05,62.06,96.08,32.0,50.0,0.0,16.11,0.0,30.15,30.22
2014-07-06,66.92,96.98,35.06,50.0,4.6,27.62,0.0,30.14,30.18
2014-07-07,62.06,100.04,30.02,60.08,0.0,24.17,0.13,29.99,30.26
2014-07-08,59.0,82.04,51.98,60.8,0.0,17.26,0.0,30.17,30.32
2014-07-09,60.98,93.02,39.02,53.96,0.0,19.56,0.0,30.01,30.17
2014-07-10,64.04,96.08,39.02,57.02,0.0,14.96,0.0,29.96,30.08
2014-07-11,64.94,91.04,48.2,62.96,0.0,50.63,0.12,30.1,30.25
2014-07-12,60.08,84.92,57.02,62.96,0.0,24.17,0.03,30.2,30.34
2014-07-13,59.0,84.02,48.92,60.08,0.0,17.26,0.0,30.23,30.34
2014-07-14,60.08,84.02,46.04,59.0,3.45,20.71,0.05,30.27,30.35
2014-07-15,59.0,78.98,53.06,60.8,0.0,20.71,0.03,30.06,30.32
2014-07-16,57.02,73.94,53.06,59.0,0.0,28.77,0.26,30.03,30.14
2014-07-17,55.04,75.92,44.96,55.94,3.45,14.96,0.0,30.08,30.16
2014-07-18,60.98,89.06,39.02,55.04,4.6,24.17,0.0,30.01,30.06
2014-07-19,59.0,93.92,28.94,50.0,5.75,25.32,0.0,30.01,30.09
2014-07-20,68.0,96.08,32.0,48.02,0.0,21.86,0.0,30.01,30.13
2014-07-21,69.08,95.0,33.08,48.02,4.6,14.96,0.0,30.09,30.19
2014-07-22,64.04,95.0,41.0,51.98,0.0,14.96,0.0,30.19,30.35
2014-07-23,66.02,87.98,41.0,62.06,3.45,34.52,0.0,30.21,30.37
2014-07-24,66.92,95.0,39.92,53.06,0.0,21.86,0.0,30.04,30.18
2014-07-25,69.98,91.94,41.0,55.04,3.45,33.37,0.0,30.05,30.12
2014-07-26,66.02,89.96,42.98,53.96,4.6,25.32,0.0,30.07,30.25
2014-07-27,57.92,82.94,50.0,60.08,3.45,18.41,0.0,30.23,30.38
2014-07-28,60.98,84.02,53.06,57.92,4.6,20.71,0.0,30.26,30.36
2014-07-29,57.92,82.04,53.6,60.8,0.0,29.92,1.77,30.18,30.28
2014-07-30,57.02,60.98,55.04,57.92,0.0,14.96,1.16,30.25,30.35
2014-07-31,57.92,78.08,46.04,57.02,0.0,10.36,0.0,30.24,30.32
2014-08-01,57.92,80.6,37.94,53.96,3.45,13.81,0.0,30.24,30.29
2014-08-02,55.94,82.94,44.6,53.06,3.45,14.96,0.0,30.21,30.31
2014-08-03,60.08,87.08,39.02,55.04,4.6,12.66,0.0,30.14,30.26
2014-08-04,62.06,86.0,44.06,55.04,0.0,17.26,0.0,30.12,30.19
2014-08-05,62.06,82.04,48.02,57.02,3.45,17.26,0.01,30.11,30.19
2014-08-06,60.08,87.08,41.0,59.0,3.45,33.37,0.01,30.09,30.19
2014-08-07,60.08,80.06,53.06,59.0,0.0,31.07,0.73,30.08,30.2
2014-08-08,60.08,84.02,42.98,55.94,0.0,26.47,0.0,30.06,30.16
2014-08-09,59.0,84.02,42.98,55.04,0.0,24.17,0.07,30.1,30.27
2014-08-10,60.08,78.08,46.04,53.96,3.45,11.51,0.0,30.3,30.38
2014-08-11,53.06,82.94,42.98,51.98,0.0,14.96,0.0,30.29,30.39
2014-08-12,60.08,87.08,39.92,51.98,0.0,12.66,0.0,30.19,30.31
2014-08-13,62.06,89.96,42.08,51.98,4.6,18.41,0.0,30.08,30.21
2014-08-14,62.06,84.92,51.08,57.92,4.6,34.52,0.0,30.06,30.13
2014-08-15,60.98,87.08,46.04,57.02,4.6,28.77,0.0,30.09,30.16
2014-08-16,62.06,89.06,37.94,50.0,5.75,16.11,0.0,30.11,30.2
2014-08-17,62.96,89.06,33.8,50.0,0.0,25.32,0.05,30.09,30.19
2014-08-18,60.08,87.98,39.02,48.02,3.45,16.11,0.0,30.03,30.12
2014-08-19,55.04,89.96,39.92,60.8,0.0,35.67,0.11,29.9,30.08
2014-08-20,64.04,84.92,48.92,57.02,0.0,21.86,0.01,29.9,30.07
2014-08-21,60.08,84.02,41.0,57.92,0.0,23.02,0.07,30.03,30.17
2014-08-22,60.08,71.06,53.06,62.96,0.0,18.41,0.03,30.04,30.18
2014-08-23,53.6,78.98,32.0,57.92,0.0,33.37,0.07,29.89,30.05
2014-08-24,51.98,82.94,32.0,51.08,0.0,11.51,0.0,30.01,30.08
2014-08-25,53.06,75.92,42.08,55.94,0.0,25.32,0.01,30.08,30.26
2014-08-26,57.92,78.08,53.06,59.0,0.0,23.02,1.45,30.18,30.25
2014-08-27,55.94,77.0,50.0,57.92,0.0,20.71,0.11,30.08,30.22
2014-08-28,53.96,71.06,44.96,51.98,0.0,25.32,0.0,30.12,30.17
